,Time,Year,Month,Day,Period,Weekday,is_holiday,is_weekend,Mean Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather,Total Trips,Member Trips,Casual Trips,Mean Trip Duration (sec)
6462,2020-07-16,2020,7,16,3,3,False,False,23.84,21.6,87.4,9.8,9.8,16.1,100.714,Clear,1590,1219,371,748.4113207547169
6463,2020-07-16,2020,7,16,4,3,False,False,24.375,22.25,87.75,8.0,16.0,16.1,100.52,Clear,3100,2323,777,836.6293548387097
6464,2020-07-16,2020,7,16,5,3,False,False,23.4,22.84,96.6,13.0,12.8,10.62,100.406,Clear,1659,1042,617,874.5388788426764
6465,2020-07-17,2020,7,17,1,4,False,False,22.7,20.200000000000003,85.66666666666667,28.83333333333333,17.833333333333332,16.099999999999998,100.595,Clear,298,186,112,869.3758389261745
6466,2020-07-17,2020,7,17,2,4,False,False,22.725,18.5,76.75,26.5,14.5,16.1,100.955,Clear,1426,1177,249,833.8387096774194
6467,2020-07-17,2020,7,17,3,4,False,False,25.3,20.32,73.8,18.4,17.0,16.1,100.96200000000002,Clear,3183,2157,1026,839.1240967640591
6468,2020-07-17,2020,7,17,4,4,False,False,26.65,20.925,70.5,17.5,21.0,16.1,100.8,Clear,4849,3008,1841,914.0319653536812
6469,2020-07-17,2020,7,17,5,4,False,False,25.26,21.26,78.4,25.0,11.0,16.1,100.778,Clear,5762,2917,2845,993.5111072544256
6470,2020-07-18,2020,7,18,1,5,False,True,22.35,20.683333333333334,90.16666666666669,23.0,10.166666666666666,16.099999999999998,100.815,Clear,1098,534,564,927.287795992714
6471,2020-07-18,2020,7,18,2,5,False,True,23.2,20.375,84.0,21.0,10.5,16.1,100.8375,Clear,1354,910,444,914.1262924667652
6472,2020-07-18,2020,7,18,3,5,False,True,26.94,21.96,74.2,18.6,16.8,16.1,100.678,Clear,5847,3156,2691,974.9811869334702
6473,2020-07-18,2020,7,18,4,5,False,True,27.725,21.825,70.25,19.5,22.0,16.1,100.43,Clear,6569,2820,3749,1016.840462779723
6474,2020-07-18,2020,7,18,5,5,False,True,24.540000000000003,20.92,80.2,22.0,17.2,16.1,100.33,Clear,6252,2402,3850,1046.4628918746
6475,2020-07-19,2020,7,19,1,6,False,True,22.6,20.78333333333333,89.33333333333333,25.0,5.166666666666667,16.099999999999998,100.15166666666666,Clear,1151,419,732,1005.3788010425716
6476,2020-07-19,2020,7,19,2,6,False,True,24.45,22.0,86.0,22.25,10.5,16.1,99.9675,Clear,1048,673,375,965.702290076336
6477,2020-07-19,2020,7,19,3,6,False,True,24.6,22.08,85.8,21.2,17.8,16.1,99.824,Clear,3515,2061,1454,916.800853485064
6478,2020-07-19,2020,7,19,4,6,False,True,23.25,21.075000000000003,87.5,20.25,22.75,16.1,99.84,Clear,3076,1897,1179,928.9479843953186
6479,2020-07-19,2020,7,19,5,6,False,True,20.5,19.72,95.0,24.8,13.2,16.1,99.812,Clear,2998,1601,1397,955.756504336224
6480,2020-07-20,2020,7,20,1,0,False,False,20.78333333333333,19.83333333333333,94.16666666666669,24.83333333333333,12.666666666666666,16.099999999999998,99.97166666666668,Clear,344,198,146,903.5668604651164
6481,2020-07-20,2020,7,20,2,0,False,False,23.9,19.35,75.75,26.75,17.25,16.1,100.1575,Clear,1378,1141,237,795.6894049346879
6482,2020-07-20,2020,7,20,3,0,False,False,25.34,17.6,62.4,24.2,20.2,16.1,100.228,Clear,2657,1822,835,835.8765525028227
6483,2020-07-20,2020,7,20,4,0,False,False,27.15,16.5,51.75,28.5,23.75,16.1,100.2925,Clear,4183,2802,1381,891.6191728424576
6484,2020-07-20,2020,7,20,5,0,False,False,23.2,15.24,60.6,32.0,14.6,16.1,100.538,Clear,4413,2565,1848,961.8198504418764
6485,2020-07-21,2020,7,21,1,1,False,False,18.45,13.766666666666666,74.16666666666667,29.83333333333333,10.333333333333334,16.099999999999998,100.73666666666668,Clear,363,169,194,841.4876033057851
6486,2020-07-21,2020,7,21,2,1,False,False,20.0,15.675,76.0,24.75,9.0,16.1,100.8975,Clear,1428,1224,204,815.3060224089636
6487,2020-07-21,2020,7,21,3,1,False,False,21.62,16.9,74.2,17.2,7.8,16.1,100.926,Clear,2711,1892,819,807.0398376982663
6488,2020-07-21,2020,7,21,4,1,False,False,23.225,17.549999999999997,70.0,10.75,10.5,14.9,100.775,Clear,4624,2998,1626,911.65830449827
6489,2020-07-21,2020,7,21,5,1,False,False,21.58,18.02,80.0,7.8,11.0,16.1,100.722,Clear,4592,2767,1825,971.2739547038328
6490,2020-07-22,2020,7,22,1,2,False,False,21.33333333333333,18.916666666666668,85.83333333333333,7.166666666666667,11.0,16.099999999999998,100.62333333333332,Clear,497,245,252,921.8028169014084
6491,2020-07-22,2020,7,22,2,2,False,False,20.7,19.275,91.5,7.5,13.5,14.9,100.5875,Clear,1053,912,141,778.0702754036088
6492,2020-07-22,2020,7,22,3,2,False,False,23.76,20.76,83.2,15.2,10.0,16.1,100.5,Clear,2279,1703,576,761.5840280824923
6493,2020-07-22,2020,7,22,4,2,False,False,22.275,21.5,95.5,13.75,9.0,7.525,100.31,Precipitation,1637,1233,404,823.8436163714111
6494,2020-07-22,2020,7,22,5,2,False,False,22.0,21.1,94.6,28.4,5.6,16.1,100.394,Clear,2797,1852,945,876.9370754379693
6495,2020-07-23,2020,7,23,1,3,False,False,20.8,19.016666666666666,89.33333333333333,28.0,9.166666666666666,16.099999999999998,100.525,Clear,430,230,200,898.5372093023256
6496,2020-07-23,2020,7,23,2,3,False,False,21.275,18.475,84.0,27.33333333333333,6.0,16.1,100.74,Clear,1495,1226,269,835.2869565217392
6497,2020-07-23,2020,7,23,3,3,False,False,22.7,19.76,83.4,17.6,12.6,16.1,100.778,Clear,2622,1848,774,829.8512585812357
6498,2020-07-23,2020,7,23,4,3,False,False,24.0,20.375,80.0,21.25,8.0,16.1,100.7425,Clear,4452,3069,1383,892.1179245283018
6499,2020-07-23,2020,7,23,5,3,False,False,23.02,17.52,71.4,24.6,13.6,16.1,100.886,Clear,5002,3085,1917,969.7231107556976
6500,2020-07-24,2020,7,24,1,4,False,False,21.116666666666664,16.766666666666662,76.0,19.166666666666668,16.5,16.099999999999998,101.02,Clear,531,302,229,890.3822975517891
6501,2020-07-24,2020,7,24,2,4,False,False,22.0,17.15,73.5,6.25,16.5,16.1,101.1625,Clear,1420,1181,239,811.1422535211268
6502,2020-07-24,2020,7,24,3,4,False,False,23.7,19.160000000000004,75.4,9.8,13.4,16.1,101.182,Clear,3163,2116,1047,824.4157445463168
6503,2020-07-24,2020,7,24,4,4,False,False,25.05,19.425,70.75,10.75,8.25,16.1,101.0075,Clear,4840,3132,1708,910.978305785124
6504,2020-07-24,2020,7,24,5,4,False,False,22.06,19.76,86.8,20.5,3.6,16.1,100.988,Clear,5441,2911,2530,987.3918397353428
6505,2020-07-25,2020,7,25,1,5,False,True,20.2,17.683333333333334,85.33333333333333,27.666666666666668,4.166666666666667,16.099999999999998,100.995,Clear,1027,477,550,936.3047711781888
6506,2020-07-25,2020,7,25,2,5,False,True,22.125000000000004,18.825,81.5,16.0,4.75,16.1,101.0775,Clear,1264,873,391,920.3963607594936
6507,2020-07-25,2020,7,25,3,5,False,True,25.38,18.72,67.0,16.6,10.2,16.1,101.028,Clear,6007,3336,2671,967.4010321291826
6508,2020-07-25,2020,7,25,4,5,False,True,27.35,18.275,57.5,15.75,13.5,16.1,100.8,Clear,6368,3082,3286,1009.4717336683416
6509,2020-07-25,2020,7,25,5,5,False,True,24.0,17.94,69.0,25.6,10.0,16.1,100.77,Clear,6160,2737,3423,1035.5558441558442
6510,2020-07-26,2020,7,26,1,6,False,True,21.2,18.3,83.33333333333333,23.666666666666668,11.166666666666666,16.099999999999998,100.74166666666667,Clear,1230,534,696,989.40162601626
6511,2020-07-26,2020,7,26,2,6,False,True,22.85,19.775,82.75,21.5,14.0,16.1,100.665,Clear,1042,653,389,941.531669865643
6512,2020-07-26,2020,7,26,3,6,False,True,27.52,21.1,68.2,22.8,21.8,16.1,100.484,Clear,4844,2533,2311,954.4341453344344
6513,2020-07-26,2020,7,26,4,6,False,True,26.975,20.6,68.0,21.5,20.75,16.1,100.2875,Clear,5497,2643,2854,982.398944879025
6514,2020-07-26,2020,7,26,5,6,False,True,22.34,19.54,84.0,22.8,15.4,16.1,100.184,Clear,4605,2148,2457,1014.6386536373508
6515,2020-07-27,2020,7,27,1,0,False,False,21.366666666666664,19.75,90.33333333333331,24.83333333333333,6.166666666666667,16.099999999999998,99.99833333333332,Clear,381,200,181,919.2099737532808
6516,2020-07-27,2020,7,27,2,0,False,False,23.325,20.95,86.5,23.25,12.5,16.1,99.8575,Clear,1372,1100,272,805.0080174927114
6517,2020-07-27,2020,7,27,3,0,False,False,27.44,22.18,72.8,25.0,15.6,16.1,99.79,Clear,2074,1478,596,778.9324975891997
6518,2020-07-27,2020,7,27,4,0,False,False,28.975,21.525,63.75,25.25,19.0,16.1,99.6275,Clear,3322,2383,939,834.4027694160144
6519,2020-07-27,2020,7,27,5,0,False,False,26.34,20.660000000000004,70.8,28.4,17.2,16.1,99.726,Clear,3193,1970,1223,897.5937989351706
6520,2020-07-28,2020,7,28,1,1,False,False,21.1,16.216666666666665,74.16666666666667,28.0,13.5,16.099999999999998,99.89166666666668,Clear,350,185,165,892.7
6521,2020-07-28,2020,7,28,2,1,False,False,19.675,17.475,87.0,21.25,15.75,16.1,100.1275,Clear,1496,1271,225,814.1243315508021
6522,2020-07-28,2020,7,28,3,1,False,False,23.68,18.7,73.6,18.8,20.0,16.1,100.114,Clear,2797,1972,825,837.1480157311405
6523,2020-07-28,2020,7,28,4,1,False,False,26.325,14.724999999999998,48.75,24.25,20.0,16.1,100.0,Clear,4242,2908,1334,884.459453088166
6524,2020-07-28,2020,7,28,5,1,False,False,20.96,16.58,75.8,23.0,10.0,16.1,100.07,Clear,4438,2781,1657,944.0317710680488
6525,2020-07-29,2020,7,29,1,2,False,False,19.649999999999995,17.000000000000004,85.0,25.666666666666668,7.5,16.099999999999998,100.09833333333334,Clear,541,283,258,880.8096118299445
6526,2020-07-29,2020,7,29,2,2,False,False,20.450000000000003,17.849999999999998,85.0,25.0,13.0,15.3,100.2175,Clear,1208,1045,163,764.0935430463576
6527,2020-07-29,2020,7,29,3,2,False,False,23.059999999999995,18.68,76.0,18.6,15.8,16.1,100.124,Clear,2678,1952,726,798.1273338312174
6528,2020-07-29,2020,7,29,4,2,False,False,24.55,16.75,62.75,22.25,17.25,16.1,99.9575,Clear,4260,3002,1258,857.5842723004695
6529,2020-07-29,2020,7,29,5,2,False,False,23.880000000000003,16.54,64.0,19.25,10.4,16.1,100.144,Clear,4212,2663,1549,943.761158594492
6530,2020-07-30,2020,7,30,1,3,False,False,20.566666666666663,13.966666666666669,66.16666666666667,30.666666666666668,6.666666666666667,16.099999999999998,100.24,Clear,656,230,426,963.5121951219512
6531,2020-07-30,2020,7,30,2,3,False,False,20.375,15.075,71.5,23.33333333333333,7.5,14.1,100.325,Clear,1551,1312,239,803.5087040618955
6532,2020-07-30,2020,7,30,3,3,False,False,23.12,16.199999999999996,64.8,18.8,18.2,16.1,100.264,Clear,3062,2155,907,824.7168517308949
6533,2020-07-30,2020,7,30,4,3,False,False,24.775,16.55,59.75,17.25,10.5,16.1,100.1325,Clear,4556,3097,1459,881.3669885864794
6534,2020-07-30,2020,7,30,5,3,False,False,24.68,16.139999999999997,58.8,18.75,13.8,16.1,100.278,Clear,4358,2745,1613,939.2074346030288
6535,2020-07-31,2020,7,31,1,4,False,False,21.75,16.916666666666668,73.66666666666667,35.0,15.666666666666666,16.099999999999998,100.21666666666664,Clear,531,314,217,876.0451977401129
6536,2020-07-31,2020,7,31,2,4,False,False,22.775,16.6,68.0,7.333333333333333,9.0,16.1,100.3225,Clear,1493,1233,260,798.1540522438045
6537,2020-07-31,2020,7,31,3,4,False,False,24.24,18.14,68.4,14.0,11.8,16.1,100.354,Clear,3770,2485,1285,838.0236074270557
6538,2020-07-31,2020,7,31,4,4,False,False,25.025,18.625,67.5,20.0,8.0,16.1,100.3025,Clear,4238,2654,1584,901.1024067956585
6539,2020-07-31,2020,7,31,5,4,False,False,23.16,17.92,72.6,28.0,7.2,16.1,100.376,Clear,4734,2601,2133,962.7194761301224
6540,2020-08-01,2020,8,1,1,5,False,True,19.28333333333333,17.066666666666666,86.83333333333333,25.4,5.5,16.099999999999998,100.40999999999998,Clear,853,427,426,887.2368112543962
6541,2020-08-01,2020,8,1,2,5,False,True,21.75,17.625,77.75,11.5,9.5,14.9,100.4925,Clear,1339,994,345,857.8401792382375
6542,2020-08-01,2020,8,1,3,5,False,True,24.6,19.92,75.0,7.6,16.2,16.1,100.47,Clear,5949,3162,2787,948.4175491679274
6543,2020-08-01,2020,8,1,4,5,False,True,24.475,19.15,71.75,6.75,21.0,16.1,100.2425,Clear,6857,3013,3844,1011.0468134752808
6544,2020-08-01,2020,8,1,5,5,False,True,23.5,19.72,79.0,9.6,12.4,15.78,100.218,Clear,4546,1946,2600,1004.3163220413552
6545,2020-08-02,2020,8,2,1,6,False,True,21.35,20.166666666666668,92.83333333333331,8.5,20.33333333333333,11.283333333333331,99.91833333333334,Precipitation,496,243,253,874.1895161290323
6546,2020-08-02,2020,8,2,2,6,False,True,21.55,20.8,95.5,9.25,21.0,14.9,99.5775,Precipitation,261,195,66,702.095785440613
6547,2020-08-02,2020,8,2,3,6,False,True,23.44,22.020000000000003,91.8,18.8,23.4,15.460000000000004,99.408,Precipitation,1371,955,416,755.1188913202043
6548,2020-08-02,2020,8,2,4,6,False,True,23.525,20.45,82.75,20.25,30.0,16.1,99.3875,Clear,3308,1814,1494,938.6124546553808
6549,2020-08-02,2020,8,2,5,6,False,True,21.22,19.06,87.4,26.6,25.2,14.5,99.686,Clear,2030,1047,983,906.9975369458128
6550,2020-08-03,2020,8,3,1,0,True,False,19.850000000000005,16.816666666666666,82.5,27.666666666666668,17.666666666666668,16.099999999999998,100.305,Clear,426,248,178,828.537558685446
6551,2020-08-03,2020,8,3,2,0,True,False,19.9,18.225,90.0,21.5,10.5,16.1,100.61,Clear,996,746,250,860.2751004016064
6552,2020-08-03,2020,8,3,3,0,True,False,22.06,18.18,78.4,12.0,14.0,16.1,100.628,Clear,5480,3048,2432,992.7802919708028
6553,2020-08-03,2020,8,3,4,0,True,False,20.375,18.675,90.25,12.75,17.75,14.1,100.5475,Clear,2870,1604,1266,924.3313588850174
6554,2020-08-03,2020,8,3,5,0,True,False,19.78,18.72,93.6,7.2,11.8,16.1,100.55,Clear,1916,1175,741,895.3945720250522
6555,2020-08-04,2020,8,4,1,1,False,False,20.4,19.4,93.83333333333331,6.0,5.833333333333333,15.833333333333334,100.34666666666668,Clear,385,196,189,856.7012987012987
6556,2020-08-04,2020,8,4,2,1,False,False,20.825,19.8,93.75,5.75,10.75,16.1,100.2525,Precipitation,821,720,101,717.6869671132765
6557,2020-08-04,2020,8,4,3,1,False,False,22.14,20.14,88.2,10.5,8.0,16.1,100.128,Clear,2051,1583,468,747.5085324232082
6558,2020-08-04,2020,8,4,4,1,False,False,21.25,19.475,89.5,17.0,8.25,16.1,99.98,Clear,2741,2093,648,772.2732579350602
6559,2020-08-04,2020,8,4,5,1,False,False,19.74,17.54,87.0,28.4,15.4,16.1,100.162,Clear,1905,1324,581,843.10656167979
6560,2020-08-05,2020,8,5,1,2,False,False,17.51666666666667,14.783333333333331,84.0,27.83333333333333,17.166666666666668,16.099999999999998,100.36166666666668,Clear,192,132,60,834.9791666666666
6561,2020-08-05,2020,8,5,2,2,False,False,18.45,13.1,71.25,27.0,18.75,16.1,100.685,Clear,1487,1256,231,794.7760591795561
6562,2020-08-05,2020,8,5,3,2,False,False,22.18,12.48,54.2,25.4,21.0,16.1,100.75,Clear,3187,2229,958,843.9526200188265
6563,2020-08-05,2020,8,5,4,2,False,False,21.975,10.625,48.25,26.25,22.0,16.1,100.8,Clear,4850,3296,1554,876.5639175257731
6564,2020-08-05,2020,8,5,5,2,False,False,18.86,9.42,54.4,27.2,13.6,16.1,100.928,Clear,4670,2698,1972,949.4967880085652
6565,2020-08-06,2020,8,6,1,3,False,False,14.883333333333336,11.833333333333334,82.0,26.4,5.0,16.099999999999998,101.05833333333334,Clear,422,268,154,846.2985781990521
6566,2020-08-06,2020,8,6,2,3,False,False,17.3,13.55,79.25,20.666666666666668,6.25,16.1,101.205,Clear,1566,1340,226,804.8084291187739
6567,2020-08-06,2020,8,6,3,3,False,False,21.24,13.78,62.2,14.4,11.0,16.1,101.192,Clear,3119,2140,979,827.4555947419044
6568,2020-08-06,2020,8,6,4,3,False,False,22.45,11.6,50.0,14.25,10.25,16.1,101.0525,Clear,4746,3202,1544,893.4053940160135
6569,2020-08-06,2020,8,6,5,3,False,False,20.020000000000003,13.66,66.8,8.0,8.4,16.1,101.07,Clear,4450,2655,1795,940.3
6570,2020-08-07,2020,8,7,1,4,False,False,17.599999999999998,13.699999999999998,77.83333333333333,17.0,3.5,16.099999999999998,101.11333333333332,Clear,518,304,214,869.4710424710424
6571,2020-08-07,2020,8,7,2,4,False,False,20.15,14.25,69.25,8.75,8.0,16.1,101.2275,Clear,1531,1272,259,787.8027433050294
6572,2020-08-07,2020,8,7,3,4,False,False,22.82,14.88,60.4,9.2,12.2,16.1,101.21200000000002,Clear,3482,2434,1048,808.3802412406662
6573,2020-08-07,2020,8,7,4,4,False,False,22.825,15.525000000000002,63.25,11.75,10.25,16.1,101.0775,Clear,5165,3271,1894,906.7198451113262
6574,2020-08-07,2020,8,7,5,4,False,False,19.44,16.259999999999998,81.6,25.33333333333333,2.6,15.14,101.126,Clear,4902,2809,2093,939.31211750306
6575,2020-08-08,2020,8,8,1,5,False,True,17.95,13.833333333333334,77.33333333333333,25.0,3.5,16.099999999999998,101.16333333333334,Clear,984,497,487,940.2337398373984
6576,2020-08-08,2020,8,8,2,5,False,True,20.8,15.525,72.0,23.33333333333333,5.5,14.9,101.22,Clear,1347,934,413,888.3971789161099
6577,2020-08-08,2020,8,8,3,5,False,True,23.5,16.720000000000002,65.6,17.4,13.2,16.1,101.178,Clear,6352,3610,2742,952.1591624685138
6578,2020-08-08,2020,8,8,4,5,False,True,25.075,15.125,53.5,16.75,16.0,16.1,100.9875,Clear,7037,3210,3827,1011.531050163422
6579,2020-08-08,2020,8,8,5,5,False,True,21.3,17.52,79.0,22.2,15.0,16.1,100.942,Clear,6061,2526,3535,1017.4938129021614
6580,2020-08-09,2020,8,9,1,6,False,True,20.016666666666666,17.7,86.5,22.166666666666668,8.333333333333334,16.099999999999998,100.90666666666668,Clear,1107,521,586,921.1508581752483
6581,2020-08-09,2020,8,9,2,6,False,True,21.35,19.200000000000003,87.25,20.25,13.75,16.1,100.8425,Clear,1045,716,329,873.7521531100479
6582,2020-08-09,2020,8,9,3,6,False,True,23.7,19.9,79.0,20.2,27.2,16.1,100.706,Clear,5490,3015,2475,945.9482695810564
6583,2020-08-09,2020,8,9,4,6,False,True,22.950000000000003,19.625,81.25,21.5,19.0,16.1,100.58,Clear,6243,3012,3231,994.7302578888356
6584,2020-08-09,2020,8,9,5,6,False,True,21.0,19.26,89.6,23.75,7.6,16.1,100.64,Clear,3732,1918,1814,956.8352090032156
6585,2020-08-10,2020,8,10,1,0,False,False,20.433333333333334,18.98333333333333,91.16666666666669,24.0,5.333333333333333,16.099999999999998,100.63666666666668,Clear,441,245,196,878.4807256235828
6586,2020-08-10,2020,8,10,2,0,False,False,21.2,19.775,91.25,24.0,6.25,16.1,100.595,Clear,1506,1257,249,774.1108897742364
6587,2020-08-10,2020,8,10,3,0,False,False,25.74,21.76,78.6,18.8,16.6,16.1,100.528,Clear,2739,1964,775,775.1204819277109
6588,2020-08-10,2020,8,10,4,0,False,False,25.8,21.175,75.5,18.75,17.25,16.1,100.2625,Clear,3895,2713,1182,852.8698331193838
6589,2020-08-10,2020,8,10,5,0,False,False,22.76,19.48,81.6,24.0,5.8,16.1,100.244,Clear,3890,2380,1510,918.3922879177378
6590,2020-08-11,2020,8,11,1,1,False,False,23.066666666666663,20.316666666666663,84.33333333333333,16.666666666666668,3.6666666666666665,16.099999999999998,100.03833333333334,Clear,370,196,174,946.4270270270272
6591,2020-08-11,2020,8,11,2,1,False,False,22.525,20.5,88.25,24.666666666666668,10.75,16.1,100.005,Clear,1622,1388,234,785.0542540073983
6592,2020-08-11,2020,8,11,3,1,False,False,25.78,20.06,70.6,23.6,21.4,16.1,100.05800000000002,Clear,2717,2024,693,765.0662495399338
6593,2020-08-11,2020,8,11,4,1,False,False,27.975,19.3,59.0,28.0,22.0,16.1,100.21,Clear,4199,2952,1247,830.1531316980233
6594,2020-08-11,2020,8,11,5,1,False,False,23.360000000000003,12.56,51.4,29.4,13.0,16.1,100.466,Clear,3985,2649,1336,913.1741530740276
6595,2020-08-12,2020,8,12,1,2,False,False,17.683333333333334,12.916666666666666,73.83333333333333,28.4,6.333333333333333,16.099999999999998,100.74666666666668,Clear,359,227,132,849.1448467966574
6596,2020-08-12,2020,8,12,2,2,False,False,19.125,14.7,75.75,23.5,6.75,16.1,100.9675,Clear,1762,1474,288,793.2400681044268
6597,2020-08-12,2020,8,12,3,2,False,False,24.14,15.2,57.8,18.2,11.4,16.1,100.986,Clear,3210,2171,1039,809.4700934579439
6598,2020-08-12,2020,8,12,4,2,False,False,27.55,12.925,40.0,16.0,10.25,16.1,100.88,Clear,4685,3214,1471,862.5538954108858
6599,2020-08-12,2020,8,12,5,2,False,False,21.48,15.46,69.0,20.0,3.6,14.5,100.97,Clear,4656,2863,1793,944.6503436426116
6600,2020-08-13,2020,8,13,1,3,False,False,19.816666666666663,16.0,78.33333333333333,14.333333333333334,3.0,16.099999999999998,101.04833333333332,Clear,572,313,259,885.7482517482517
6601,2020-08-13,2020,8,13,2,3,False,False,22.975,17.299999999999997,70.5,9.5,6.0,16.1,101.18,Clear,1663,1412,251,779.5676488274203
6602,2020-08-13,2020,8,13,3,3,False,False,26.44,16.259999999999998,53.2,10.4,12.2,15.460000000000004,101.13,Clear,3206,2230,976,813.36150966937
6603,2020-08-13,2020,8,13,4,3,False,False,25.925,18.275,62.5,6.75,9.75,14.1,100.9675,Clear,4822,3237,1585,864.3257984238905
6604,2020-08-13,2020,8,13,5,3,False,False,24.160000000000004,15.48,58.4,6.8,11.4,14.5,100.994,Clear,4684,2797,1887,925.263877028181
6605,2020-08-14,2020,8,14,1,4,False,False,23.71666666666667,14.983333333333334,57.833333333333336,6.0,19.33333333333333,6.833333333333333,100.98333333333332,Fog,581,318,263,865.5283993115319
6606,2020-08-14,2020,8,14,2,4,False,False,23.7,16.6,64.25,6.25,21.0,2.45,101.055,Fog,1680,1354,326,793.0875
6607,2020-08-14,2020,8,14,3,4,False,False,25.78,16.84,57.4,7.8,18.0,15.78,101.044,Clear,3490,2375,1115,814.0220630372493
6608,2020-08-14,2020,8,14,4,4,False,False,26.075000000000003,16.2,54.25,7.5,8.75,16.1,100.8575,Clear,5084,3203,1881,884.9728560188828
6609,2020-08-14,2020,8,14,5,4,False,False,23.34,15.080000000000002,59.4,6.4,11.4,16.1,100.832,Clear,5245,2856,2389,949.869018112488
6610,2020-08-15,2020,8,15,1,5,False,True,21.433333333333334,15.4,68.33333333333333,5.5,20.0,16.099999999999998,100.73,Clear,1197,567,630,936.8245614035088
6611,2020-08-15,2020,8,15,2,5,False,True,21.175,15.025,67.5,5.5,19.25,16.1,100.68,Clear,1380,996,384,872.1246376811595
6612,2020-08-15,2020,8,15,3,5,False,True,24.1,20.0,77.8,7.0,25.0,16.1,100.588,Clear,6332,3505,2827,969.469519898926
6613,2020-08-15,2020,8,15,4,5,False,True,24.225,21.225,83.25,7.0,17.5,16.1,100.46,Clear,7044,3114,3930,999.9799829642247
6614,2020-08-15,2020,8,15,5,5,False,True,22.76,20.84,88.6,12.2,15.6,16.1,100.498,Clear,5609,2482,3127,999.6689249420574
6615,2020-08-16,2020,8,16,1,6,False,True,21.55,20.35,92.83333333333331,26.0,4.333333333333333,13.41666666666667,100.45166666666668,Clear,1112,528,584,919.0710431654676
6616,2020-08-16,2020,8,16,2,6,False,True,22.125,19.375,84.25,18.0,7.5,16.1,100.4875,Clear,1093,743,350,895.3860933211345
6617,2020-08-16,2020,8,16,3,6,False,True,22.92,18.52,76.2,14.5,8.4,15.78,100.456,Clear,4050,2358,1692,905.2864197530864
6618,2020-08-16,2020,8,16,4,6,False,True,23.875,18.15,70.0,17.333333333333332,7.5,16.1,100.2975,Clear,4247,2322,1925,920.0343772074406
6619,2020-08-16,2020,8,16,5,6,False,True,21.9,18.92,83.0,13.75,7.2,16.1,100.326,Clear,3140,1651,1489,980.5754777070064
6620,2020-08-17,2020,8,17,1,0,False,False,19.23333333333333,17.166666666666668,87.66666666666667,28.666666666666668,10.333333333333334,16.099999999999998,100.325,Clear,436,237,199,890.7087155963303
6621,2020-08-17,2020,8,17,2,0,False,False,20.1,15.599999999999998,75.5,28.75,11.0,16.1,100.3825,Clear,1523,1305,218,758.5114904793171
6622,2020-08-17,2020,8,17,3,0,False,False,23.26,17.8,71.2,19.2,19.0,16.1,100.292,Clear,2853,2052,801,783.9200841219769
6623,2020-08-17,2020,8,17,4,0,False,False,19.575,17.15,86.0,16.25,11.0,15.7,100.305,Clear,2282,1745,537,771.1989482909728
6624,2020-08-17,2020,8,17,5,0,False,False,20.32,16.94,80.8,27.2,11.6,16.1,100.256,Clear,2908,1941,967,872.7548143053646
6625,2020-08-18,2020,8,18,1,1,False,False,18.466666666666665,14.15,75.5,30.33333333333333,14.666666666666666,16.099999999999998,100.20166666666668,Clear,348,197,151,837.4971264367816
6626,2020-08-18,2020,8,18,2,1,False,False,19.0,14.175,73.5,30.5,12.25,16.1,100.2925,Clear,1726,1472,254,770.5758980301275
6627,2020-08-18,2020,8,18,3,1,False,False,22.92,13.2,54.2,30.2,16.6,16.1,100.324,Clear,3251,2224,1027,828.3014457090126
6628,2020-08-18,2020,8,18,4,1,False,False,22.975,11.425,47.75,32.0,16.25,16.1,100.3025,Clear,4576,3139,1437,880.6789772727273
6629,2020-08-18,2020,8,18,5,1,False,False,18.860000000000003,10.5,58.2,32.2,14.6,16.1,100.518,Clear,3916,2450,1466,897.6205311542391
6630,2020-08-19,2020,8,19,1,2,False,False,15.6,10.933333333333332,73.5,32.333333333333336,11.833333333333334,16.099999999999998,100.595,Clear,413,245,168,798.4503631961259
6631,2020-08-19,2020,8,19,2,2,False,False,17.775,10.65,63.5,33.75,13.0,16.1,100.74750000000002,Clear,1657,1404,253,778.9607724803863
6632,2020-08-19,2020,8,19,3,2,False,False,21.92,8.82,43.0,32.666666666666664,10.6,16.1,100.818,Clear,3255,2176,1079,824.3606758832565
6633,2020-08-19,2020,8,19,4,2,False,False,22.825,9.2,41.5,26.75,11.25,16.1,100.7275,Clear,5167,3425,1742,882.9775498354945
6634,2020-08-19,2020,8,19,5,2,False,False,19.64,7.7,45.8,34.8,10.8,16.1,100.826,Clear,4774,3002,1772,916.0444072056976
6635,2020-08-20,2020,8,20,1,3,False,False,15.566666666666665,9.966666666666663,69.16666666666667,33.666666666666664,3.0,16.099999999999998,100.86833333333334,Clear,500,315,185,838.5
6636,2020-08-20,2020,8,20,2,3,False,False,17.775,11.2,65.25,26.0,6.0,16.1,100.87,Clear,1757,1489,268,762.069436539556
6637,2020-08-20,2020,8,20,3,3,False,False,22.9,15.62,63.0,18.4,18.8,15.14,100.682,Clear,3456,2393,1063,806.3894675925926
6638,2020-08-20,2020,8,20,4,3,False,False,24.225,17.65,66.5,19.5,26.25,16.1,100.375,Clear,5370,3672,1698,861.6217877094972
